"","4","12","13","24","41","42","43","45","48","50","68","74","75","79","87","88","90","100","107","113","114","116","120","125","127","128","137","140","141","142","143","144","148","151","152","158","161","162","163","164","166","170","186","209","211","224","229","230","231","232","233","234","236","237","238","239","243","244","246","249","261","262","263"
"234",NA,NA,683.544303797468,NA,NA,NA,NA,NA,1800,2842.10526315789,357.615894039735,NA,NA,830.769230769231,1173.91304347826,1687.5,580.645161290323,400,329.268292682927,372.413793103448,574.468085106383,NA,NA,870.967741935484,NA,NA,360,3000,NA,3176.47058823529,NA,1588.23529411765,NA,NA,NA,683.544303797468,111.340206185567,209.302325581395,486.486486486487,335.403726708075,NA,175.324675324675,385.714285714286,NA,931.034482758621,NA,2454.54545454545,418.604651162791,556.701030927835,2700,782.608695652174,259.615384615385,1687.5,947.368421052632,NA,NA,NA,NA,253.521126760563,394.160583941606,3176.47058823529,NA,NA
"236",NA,NA,580.645161290323,2571.42857142857,1687.5,3000,163.636363636364,1421.05263157895,720,1148.93617021277,805.970149253731,310.344827586207,99.4475138121547,NA,931.034482758621,794.117647058824,NA,509.433962264151,1000,2160,NA,NA,NA,3176.47058823529,NA,NA,1421.05263157895,94.5709281961471,119.205298013245,143.236074270557,428.571428571429,NA,NA,915.254237288136,NA,3375,51.7737296260786,38.5989992852037,116.630669546436,514.285714285714,593.406593406593,208.494208494208,642.857142857143,NA,NA,NA,465.51724137931,181.818181818182,620.689655172414,NA,692.307692307692,504.672897196262,25.8249641319943,33.3539221741816,132.352941176471,198.529411764706,NA,2250,606.741573033708,NA,1588.23529411765,152.542372881356,130.434782608696
"237",NA,NA,1285.71428571429,NA,2160,NA,293.478260869565,2250,1102.04081632653,1542.85714285714,1038.46153846154,1125,337.5,NA,1588.23529411765,1500,2700,461.538461538462,710.526315789474,2842.10526315789,3600,NA,NA,NA,NA,NA,1384.61538461538,88.5245901639344,137.755102040816,197.080291970803,562.5,NA,NA,NA,NA,NA,45.7627118644068,32.0474777448071,128.878281622912,421.875,1227.27272727273,189.473684210526,562.5,NA,NA,NA,450,290.322580645161,1102.04081632653,NA,529.411764705882,421.875,30.117122141662,43.9381611065907,333.333333333333,425.196850393701,NA,2842.10526315789,692.307692307692,NA,3600,312.138728323699,181.208053691275
"238",NA,NA,1125,556.701030927835,1636.36363636364,NA,306.818181818182,NA,580.645161290323,1058.82352941176,1255.81395348837,818.181818181818,509.433962264151,NA,3375,NA,NA,1317.07317073171,2571.42857142857,NA,NA,NA,NA,NA,NA,NA,3375,388.489208633094,446.280991735537,123.853211009174,212.59842519685,NA,NA,446.280991735537,NA,NA,248.847926267281,203.007518796992,271.356783919598,1421.05263157895,183.673469387755,586.95652173913,1285.71428571429,NA,NA,NA,2076.92307692308,409.090909090909,964.285714285714,NA,2250,1148.93617021277,99.815157116451,173.633440514469,178.217821782178,78.0346820809249,NA,692.307692307692,540,NA,NA,1080,593.406593406593
"239",NA,NA,1227.27272727273,964.285714285714,2347.82608695652,NA,375,NA,586.95652173913,885.245901639344,1018.8679245283,1928.57142857143,750,NA,2454.54545454545,2700,NA,947.368421052632,2250,NA,NA,NA,NA,NA,NA,NA,2347.82608695652,350.649350649351,545.454545454545,128.571428571429,243.243243243243,NA,NA,606.741573033708,NA,NA,164.634146341463,174.757281553398,160.714285714286,931.034482758621,259.615384615385,782.608695652174,947.368421052632,NA,NA,NA,1928.57142857143,252.336448598131,1459.45945945946,NA,2454.54545454545,1080,155.172413793103,207.692307692308,112.266112266112,149.171270718232,NA,900,337.5,NA,NA,2160,830.769230769231
"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3176.47058823529,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,683.544303797468,NA,NA,NA,2700,NA,450,739.72602739726,357.615894039735,NA,NA,NA,3176.47058823529,NA,683.544303797468,586.95652173913,1687.5,2454.54545454545,2250,NA,NA,1687.5,NA,NA,3600,3000,3375,1148.93617021277,1862.06896551724,NA,NA,NA,NA,600,254.716981132075,947.368421052632,519.230769230769,580.645161290323,2700,586.95652173913,524.271844660194,NA,3176.47058823529,NA,3000,268.65671641791,339.622641509434,NA,3000,432,2571.42857142857,1741.93548387097,2571.42857142857,2076.92307692308,NA,NA,288.770053475936,1000,NA,NA,NA
"249",NA,NA,620.689655172414,NA,NA,NA,NA,NA,1687.5,NA,337.5,NA,NA,1125,2347.82608695652,NA,418.604651162791,1173.91304347826,551.020408163265,331.288343558282,692.307692307692,NA,NA,771.428571428571,NA,NA,2076.92307692308,3600,NA,NA,NA,1384.61538461538,2571.42857142857,NA,NA,1173.91304347826,281.25,666.666666666667,580.645161290323,683.544303797468,NA,415.384615384615,551.020408163265,NA,692.307692307692,NA,NA,519.230769230769,364.864864864865,NA,1928.57142857143,145.161290322581,3176.47058823529,2076.92307692308,NA,NA,NA,NA,319.526627218935,391.304347826087,3375,NA,NA
"261",NA,NA,1384.61538461538,NA,NA,NA,NA,NA,NA,NA,3600,NA,NA,NA,1384.61538461538,2000,NA,NA,NA,NA,NA,NA,NA,3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3375,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,3176.47058823529,394.160583941606,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.07317073171,NA,NA,NA,NA
"262",NA,NA,1317.07317073171,NA,NA,NA,1173.91304347826,2454.54545454545,3600,NA,2571.42857142857,805.970149253731,301.675977653631,NA,1350,760.56338028169,NA,2842.10526315789,782.608695652174,3176.47058823529,NA,NA,NA,3600,NA,NA,771.428571428571,124.711316397229,321.428571428571,551.020408163265,3600,NA,NA,3600,NA,NA,200,125.874125874126,635.294117647059,692.307692307692,2454.54545454545,593.406593406593,1741.93548387097,NA,NA,NA,285.714285714286,1000,1173.91304347826,NA,237.885462555066,1125,101.123595505618,184.931506849315,818.181818181818,1459.45945945946,NA,3000,2076.92307692308,NA,NA,666.666666666667,257.142857142857
"263",NA,NA,1148.93617021277,NA,2347.82608695652,2842.10526315789,675,NA,1687.5,NA,2700,486.486486486487,199.261992619926,NA,534.653465346535,857.142857142857,NA,3375,1200,NA,NA,NA,NA,NA,NA,NA,1500,182.432432432432,168.224299065421,658.536585365854,2347.82608695652,NA,NA,2571.42857142857,NA,NA,246.575342465753,137.404580152672,739.72602739726,1741.93548387097,1350,519.230769230769,2347.82608695652,2347.82608695652,NA,NA,372.413793103448,1200,1588.23529411765,NA,308.571428571429,1687.5,91.6808149405772,167.701863354037,620.689655172414,931.034482758621,NA,NA,1173.91304347826,NA,1588.23529411765,310.344827586207,210.9375
