Wall time,Step,Value
1589165666.3830523,6816000,-0.019084714353084564
1589165717.5214052,6840000,-0.019232481718063354
1589165765.1055367,6864000,-0.020396336913108826
1589165816.330885,6888000,-0.015367965213954449
1589165840.4199471,6900000,-0.01851404644548893
1589165915.2048144,6936000,-0.01801844872534275
1589165965.598307,6960000,-0.015371345914900303
1589165989.3415594,6972000,-0.017893217504024506
1589166016.4528527,6984000,-0.020073717460036278
1589166040.1903253,6996000,-0.018551278859376907
1589166064.179796,7008000,-0.01761987991631031
1589166091.1342018,7020000,-0.01899864338338375
1589166138.9308195,7044000,-0.01685418374836445
1589166165.5371165,7056000,-0.015994232147932053
1589166288.321191,7116000,-0.019978787750005722
1589166315.2503145,7128000,-0.018772896379232407
1589166364.0453672,7152000,-0.017796998843550682
1589166390.9857054,7164000,-0.01713322289288044
1589166414.9068928,7176000,-0.01651379093527794
1589166490.3033395,7212000,-0.015015959739685059
1589166541.319645,7236000,-0.022632496431469917
1589166588.828188,7260000,-0.021011609584093094
1589166639.9048269,7284000,-0.01909756287932396
1589166690.4169009,7308000,-0.017936773598194122
1589166738.9283223,7332000,-0.0168748926371336
1589166765.4531498,7344000,-0.017892053350806236
1589166789.5870996,7356000,-0.016489680856466293
1589166865.0878758,7392000,-0.017911501228809357
1589166965.1173522,7440000,-0.015513839200139046
1589166992.0726073,7452000,-0.01731729879975319
1589167040.1078274,7476000,-0.01709408313035965
1589167066.8761628,7488000,-0.016625849530100822
1589167114.4749558,7512000,-0.02076808735728264
1589167216.2950492,7560000,-0.015280863270163536
1589167338.5035741,7620000,-0.017322145402431488
1589167514.5755405,7704000,-0.017019914463162422
1589167538.4472125,7716000,-0.014841699041426182
1589167589.0802271,7740000,-0.013181748799979687
1589167613.1560056,7752000,-0.015441587194800377
1589167636.7292228,7764000,-0.016931507736444473
1589167663.530192,7776000,-0.01732192561030388
1589167687.3280275,7788000,-0.016811225563287735
1589167711.149679,7800000,-0.016079219058156013
1589167761.981438,7824000,-0.016334351152181625
1589167785.7923918,7836000,-0.01745133474469185
1589167886.4940786,7884000,-0.017293188720941544
1589167910.6220548,7896000,-0.01345429103821516
1589167961.3399343,7920000,-0.01766863279044628
1589168009.2295268,7944000,-0.01537375058978796
1589168084.1709673,7980000,-0.018958576023578644
1589168135.0793908,8004000,-0.016560614109039307
1589168158.914373,8016000,-0.016877328976988792
1589168185.7993681,8028000,-0.016373947262763977
1589168261.0850337,8064000,-0.010889972560107708
1589168285.6055882,8076000,-0.014484960585832596
1589168309.4308429,8088000,-0.015819819644093513
1589168336.5898416,8100000,-0.011670435778796673
1589168360.6267169,8112000,-0.01356563251465559
1589168411.1849551,8136000,-0.013248825445771217
1589168435.2541587,8148000,-0.012549975886940956
1589168458.8922594,8160000,-0.013087466359138489
1589168510.2803462,8184000,-0.013286764733493328
1589168533.9501603,8196000,-0.014440899714827538
1589168560.7943482,8208000,-0.013046917505562305
1589168585.1175976,8220000,-0.013165920972824097
1589168608.6895068,8232000,-0.013989553786814213
1589168635.6845744,8244000,-0.014755122363567352
1589168683.234605,8268000,-0.014870814979076385
1589168710.1537268,8280000,-0.01341895293444395
1589168784.8246074,8316000,-0.012419888749718666
1589168883.6923723,8364000,-0.010922105051577091
1589168959.301821,8400000,-0.012557378038764
1589168983.3944595,8412000,-0.012261771596968174
1589169010.4363785,8424000,-0.012828785926103592
1589169059.3193746,8448000,-0.015080229379236698
1589169085.9562068,8460000,-0.012285342440009117
1589169109.8580575,8472000,-0.013818533159792423
1589169133.7460792,8484000,-0.011209500953555107
1589169184.7616365,8508000,-0.014070221222937107
1589169208.4446151,8520000,-0.011631753295660019
1589169235.0613036,8532000,-0.01335891056805849
1589169334.2298322,8580000,-0.013443740084767342
1589169432.74864,8628000,-0.010860207490622997
1589169459.869103,8640000,-0.011510460637509823
1589169507.7745192,8664000,-0.012652677483856678
1589169535.2031243,8676000,-0.014850016683340073
1589169559.4039829,8688000,-0.012837644666433334
1589169583.3790643,8700000,-0.012907720170915127
1589169610.3832548,8712000,-0.009549128822982311
1589169634.2787437,8724000,-0.012187844142317772
1589169708.4904327,8760000,-0.011379173025488853
1589169732.174522,8772000,-0.01218373328447342
1589169882.4672482,8844000,-0.012568876147270203
1589169933.3325446,8868000,-0.012241605669260025
1589169957.4983644,8880000,-0.011595695279538631
1589169984.3403332,8892000,-0.013684920966625214
1589170008.265006,8904000,-0.010148783214390278
1589170059.6178765,8928000,-0.012061933055520058
1589170134.9633842,8964000,-0.012974021025002003
1589170159.0343852,8976000,-0.006518209353089333
1589170234.1446674,9012000,-0.012146780267357826
1589170258.1999357,9024000,-0.016475670039653778
1589170285.6289988,9036000,-0.009634213522076607
1589170333.847055,9060000,-0.007218203041702509
1589170384.3672256,9084000,-0.012647648341953754
1589170459.3662834,9120000,-0.007282394915819168
1589170483.564995,9132000,-0.013670967891812325
1589170534.281972,9156000,-0.011399524286389351
1589170608.5927787,9192000,-0.012477408163249493
1589170632.5011952,9204000,-0.011373897083103657
1589170659.5848665,9216000,-0.008419670164585114
1589170707.1705725,9240000,-0.011868777684867382
1589170734.2542572,9252000,-0.010322646237909794
1589170758.6091142,9264000,-0.004618857055902481
1589170809.349987,9288000,-0.011690021492540836
1589170833.2778518,9300000,-0.009899084456264973
1589170857.1236186,9312000,-0.009370370768010616
1589170982.1901765,9372000,-0.008398722857236862
1589171081.4506135,9420000,-0.011708402074873447
1589171108.552625,9432000,-0.012366374023258686
1589171156.9515638,9456000,-0.011972290463745594
1589171208.4171174,9480000,-0.00974003691226244
1589171259.604597,9504000,-0.010292021557688713
1589171283.783546,9516000,-0.007433668710291386
1589171307.4889097,9528000,-0.01157530676573515
1589171334.4813797,9540000,-0.00970009807497263
1589171358.384383,9552000,-0.015178486704826355
1589171382.4072213,9564000,-0.012352663092315197
1589171433.2110558,9588000,-0.007333137560635805
1589171483.8603594,9612000,-0.008261323906481266
1589171531.5308888,9636000,-0.011042553000152111
1589171605.7264225,9672000,-0.011455242522060871
1589171656.3247623,9696000,-0.007412734441459179
1589171680.0220468,9708000,-0.015329800546169281
1589171706.761988,9720000,-0.0144853126257658
1589171804.8816512,9768000,-0.011004886589944363
1589171855.6641681,9792000,-0.011901878751814365
1589171879.7318726,9804000,-0.00899158138781786
1589171930.2586348,9828000,-0.009590082801878452
1589172005.1281476,9864000,-0.00893440842628479
1589172053.4984052,9888000,-0.006212965119630098
1589172080.3008256,9900000,-0.005865177139639854
1589172103.971128,9912000,-0.010618668980896473
1589172179.038204,9948000,-0.008617285639047623
1589172253.5535798,9984000,-0.008843870833516121
1589172278.0794384,9996000,-0.010380255058407784
1589172329.7371068,10020000,-0.009831036441028118
1589172382.039884,10044000,-0.011170577257871628
1589172430.6604629,10068000,-0.008695296943187714
1589172556.4607806,10128000,-0.009368344210088253
1589172607.798474,10152000,-0.008454684168100357
1589172632.5708444,10164000,-0.007885905914008617
1589172656.7407446,10176000,-0.009641251526772976
1589172683.3259838,10188000,-0.008757066912949085
1589172757.8848386,10224000,-0.011923926882445812
1589172908.836487,10296000,-0.006793702952563763
1589172957.0130079,10320000,-0.005926704499870539
1589172984.3035278,10332000,-0.008392581716179848
1589173008.1715899,10344000,-0.007069776766002178
1589173031.8747041,10356000,-0.010372600518167019
1589173058.6938782,10368000,-0.008033434860408306
1589173157.980389,10416000,-0.00513855554163456
1589173208.5235097,10440000,-0.00968359224498272
1589173232.0991967,10452000,-0.00491197919473052
1589173306.8613176,10488000,-0.007818457670509815
1589173330.5650597,10500000,-0.005837033502757549
1589173357.1868217,10512000,-0.004143673460930586
1589173381.2920878,10524000,-0.008065354079008102
1589173405.2893958,10536000,-0.009503944776952267
1589173455.9163892,10560000,-0.008639028295874596
1589173479.6637104,10572000,-0.010632149875164032
1589173506.6615531,10584000,-0.012332586571574211
1589173530.8823454,10596000,-0.01109977439045906
1589173582.3745449,10620000,-0.01029388327151537
